StudentID,Age,StudyHours,Attendance,PreviousGPA,AssignmentsCompleted,SleepHours,InternetHours,Scholarship_si,Program_contador auditor,Program_ingenieria civil,Program_ingenieria industrial,Program_ingenieria informatica,FinalGrade
STU-11170,-0.6032971508595764,-0.9498348136210416,-1.255565674326497,-0.2391570114228915,0.1735592482885781,-1.085216192687337,3.3894717570331667,0.0,1.0,0.0,0.0,0.0,3.02
STU-13153,-0.8194991855553975,-0.4500673389376357,-0.9189969703639451,-1.1004748413932797,-1.7799375156846202,-1.5687498617281534,-0.4930369864809163,0.0,0.0,0.0,0.0,1.0,3.28
STU-14069,0.9101170920111715,-0.7421611670465181,-2.5703486816188037,-2.170176017324245,-1.1215925937576001,-0.5689005799827361,0.11615545150289992,0.0,0.0,1.0,0.0,0.0,1.82
STU-13083,1.3425211614028136,1.261973942579167,0.07889971331449787,-0.4892170265755844,1.0544635222301855,-0.20010371376516392,-0.6271176187644357,0.0,0.0,0.0,1.0,0.0,5.02
STU-11786,-0.17089308146793408,-0.048227274834086155,-0.5115716971461193,-2.072930455875976,-0.8451882372233542,0.37358030035105944,0.5679488863712806,1.0,0.0,0.0,0.0,1.0,3.1
STU-12799,-0.17089308146793408,0.2759462222578528,0.49419793867179845,0.16371745743422553,1.0544635222301855,2.5044066384970316,-0.3094048161795746,0.0,1.0,0.0,0.0,0.0,4.81
STU-10276,0.6939150573153504,1.6114734941314137,-0.5735711952444836,1.789107555926732,1.0544635222301855,0.7013997369889016,-1.137206980712607,0.0,0.0,0.0,0.0,1.0,5.06
STU-11774,0.9101170920111715,0.6440182137476582,0.3780718946145445,0.8305441645080737,1.0544635222301855,-0.7983741856292249,0.05494472806911935,1.0,0.0,0.0,1.0,0.0,4.45
STU-14872,-0.6032971508595764,0.03281609943889867,1.500951693507151,0.03868744985787907,0.1735592482885781,-0.4131863475797609,-0.041243551612535616,1.0,0.0,0.0,0.0,1.0,4.87
STU-10475,0.47771302261952925,0.5292067668609302,1.1447006091959115,0.3443163572667261,1.0544635222301855,-0.7410057842176031,-1.1663549442525027,0.0,0.0,0.0,1.0,0.0,4.66
STU-10416,0.6939150573153504,-0.24408209599379932,0.30229473027209763,1.6362931022223077,0.29417205841261185,-1.675291178635452,0.5679488863712806,1.0,0.0,1.0,0.0,0.0,4.62
STU-13762,-1.2519032549470397,0.38906926551389404,1.3740003402581178,0.3443163572667261,0.8412373043323391,-0.22469017151300152,3.3894717570331667,0.0,0.0,1.0,0.0,0.0,4.57
STU-14580,-1.2519032549470397,-1.880145214129679,-2.08222564897136,-0.5170014727036621,-0.3110457923883454,-1.7408550659630204,-0.4580594302330417,1.0,0.0,0.0,0.0,1.0,2.56
STU-14589,-1.2519032549470397,-0.39941523001702006,0.4233413694165245,0.05257967292191729,-2.2135692854162676,0.24245252569592257,0.4513570322116985,0.0,1.0,0.0,0.0,0.0,3.88
STU-12459,-0.17089308146793408,1.9407122021154146,1.500951693507151,0.6360530416115349,1.0544635222301855,-0.5115321785711135,0.623330017097082,0.0,0.0,0.0,0.0,1.0,4.95
STU-10982,0.9101170920111715,0.36374321105358626,1.1269864668820937,1.0111430643405754,1.0544635222301855,0.21786606794808422,-0.7757722328179028,0.0,0.0,0.0,1.0,0.0,5.06
STU-12700,0.04530895322788702,0.9006555656121105,1.4733963610189889,0.788867495315959,1.0544635222301855,0.3899712721829519,1.2150336769569607,1.0,0.0,0.0,0.0,0.0,6.39
STU-12332,0.9101170920111715,0.7031123408217098,0.20683518558096464,-0.461432580447508,1.0544635222301855,1.1357604905340422,0.011222782759276231,1.0,1.0,0.0,0.0,0.0,4.84
STU-11578,-1.2519032549470397,-0.08537215470920427,0.10251856973292345,0.024795226793840854,0.0005373004320757624,0.21786606794808422,-0.16657979483408653,0.0,0.0,0.0,0.0,1.0,3.48
STU-11118,1.1263191267069925,-0.048227274834086155,0.4016907510329687,-0.016881442398275045,-0.22920138551846492,0.7095952229048474,0.11907024785688967,0.0,0.0,0.0,0.0,0.0,5.03
STU-11162,-1.2519032549470397,-1.2301098163151136,-1.1315666781297669,-0.6837081494721244,-0.6341158195062944,-1.6343137490557218,-0.871960512499558,1.0,1.0,0.0,0.0,0.0,2.71
STU-12625,-1.0357012202512186,1.121836441232131,0.5709592220316788,-0.5447859188317385,0.3185817937948571,0.33260287077132933,-1.4111978379876249,1.0,0.0,0.0,1.0,0.0,5.24
STU-12540,1.991127265490277,1.5591329815801114,1.3444767697350872,0.9555741720844214,1.0544635222301855,-1.8473963828703188,0.31144680722020013,0.0,0.0,0.0,1.0,0.0,5.32
STU-12285,0.6939150573153504,1.1100176158173207,1.186033607928155,0.8305441645080737,-0.6053984837624773,-0.26566760109273235,3.3894717570331667,1.0,1.0,0.0,0.0,0.0,5.04
STU-13539,-0.17089308146793408,1.5321185234891164,-1.9267348442167311,1.191741964173076,1.0544635222301855,0.08673829329294812,1.1538229535231805,0.0,0.0,1.0,0.0,0.0,4.38
STU-12043,0.04530895322788702,-0.7438495706772053,-1.000678848810997,1.1083886257888442,-0.40078746658777564,-0.9868703616959843,0.12489984056486865,0.0,1.0,0.0,0.0,0.0,4.09
STU-11242,-0.8194991855553975,0.4177721272355761,0.1241691881164793,1.789107555926732,0.29417205841261185,0.9554598003832286,-0.6475211932423623,1.0,0.0,0.0,1.0,0.0,4.47
STU-13806,-0.6032971508595764,-0.5344875204719948,-0.8658545434224889,-1.1421515105853957,-1.4985076253952072,-0.8475471011249015,-0.1520058130641388,0.0,0.0,0.0,0.0,0.0,3.03
STU-13800,0.04530895322788702,1.5388721380118648,1.500951693507151,1.789107555926732,0.1735592482885781,-0.11814885460570303,-0.5192701536668223,1.0,0.0,0.0,0.0,0.0,5.91
STU-13463,1.1263191267069925,-0.19005317981180944,-0.6129359559418586,-0.4197559112553921,0.0400236370798259,1.143955976449988,-0.4959517828349058,1.0,0.0,1.0,0.0,0.0,4.78
STU-12041,-0.8194991855553975,1.3548361422669621,1.500951693507151,1.5529397638380773,0.6172420855305608,-0.5607050940667895,-1.3441575218458655,1.0,0.0,0.0,0.0,1.0,6.39
STU-12521,-1.2519032549470397,-0.47539339339794345,-1.722038088590384,-1.3644270796100109,-2.5330496455662392,-1.2245394532584197,-1.1430365734205863,0.0,0.0,1.0,0.0,0.0,2.22
STU-13070,1.1263191267069925,0.40088809092870437,1.3120008421597533,0.5665919262913426,1.0544635222301855,-1.5851408335600452,-0.7582834546939654,0.0,0.0,0.0,0.0,0.0,4.12
STU-13158,-1.2519032549470397,0.9057207765041716,0.528642104282002,0.024795226793840854,0.9611321810627781,0.17688863836835414,-0.047073144320514855,0.0,0.0,0.0,0.0,1.0,4.74
STU-11252,-1.0357012202512186,-1.1727040928717496,0.1901051622845817,-0.05855811159039094,-0.3261223936538502,-0.9213064743684158,-0.3356379833654805,0.0,0.0,1.0,0.0,0.0,3.78
STU-13864,0.47771302261952925,0.048011732115083285,-0.5735711952444836,-1.3783193026740503,-0.026744168524550714,-0.44596829124354515,-0.9127676614554117,1.0,0.0,0.0,1.0,0.0,3.35
STU-13859,0.6939150573153504,-1.5492181025149914,-2.051717959430895,-0.2808336806150074,0.1735592482885781,-1.3720581997454482,0.24732128743242981,0.0,0.0,0.0,0.0,1.0,1.53
STU-12176,2.8559354042735614,-1.1271171948431957,-1.6964509941370902,0.024795226793840854,-1.6794268405812582,-2.003110615273294,-0.9623191994732341,0.0,0.0,0.0,0.0,0.0,3.03
STU-10331,0.47771302261952925,-1.01061734432578,-1.5685155218706233,-0.3919714651273156,0.33437632845395676,-1.9375467279457257,-0.16657979483408653,0.0,0.0,0.0,0.0,0.0,3.57
STU-14047,-0.6032971508595764,-0.6341033346825385,-0.8274739017425488,-2.0451460097478984,-0.32684032704744503,1.1029785468702573,0.2939580290962627,1.0,0.0,0.0,0.0,0.0,3.75
STU-11388,-1.2519032549470397,0.11217107008119605,0.21766049477274255,1.6918619944784619,1.0544635222301855,-0.42957731941165267,-0.2307053146218566,0.0,0.0,0.0,1.0,0.0,5.1
STU-13973,-0.17089308146793408,-0.3487631210964048,0.44007139271290885,-0.16969589610269917,-0.20550958352981546,2.905985448378388,0.08409269160901502,1.0,0.0,0.0,0.0,1.0,4.33
STU-10725,0.47771302261952925,1.3041840333463466,-0.5883329805059996,0.024795226793840854,0.1735592482885781,0.0539563496291639,-1.2596284275801684,0.0,0.0,0.0,0.0,1.0,4.35
STU-14724,-0.3870951161637552,2.302030579082471,1.500951693507151,0.8722208337001897,1.0544635222301855,-0.9213064743684158,-1.1634401478985132,0.0,0.0,0.0,1.0,0.0,6.78
STU-14122,-0.3870951161637552,0.5933661048270429,0.13105802123851917,0.7194063799957667,-0.27730292288935965,-0.17551725601732557,-0.7495390656319969,1.0,0.0,0.0,0.0,1.0,5.04
STU-12899,-0.17089308146793408,-0.10900980553882492,-0.2360183722644982,0.7194063799957667,0.9137485770854792,0.17688863836835414,1.6085311847455506,0.0,0.0,0.0,0.0,0.0,5.1
STU-12962,-1.2519032549470397,0.40426489819007866,1.4212380530949675,0.3304241342026879,0.9367224456805329,1.3406476384326933,-0.37935992867532364,1.0,0.0,1.0,0.0,0.0,6.02
STU-14861,0.26151098792370814,-1.3820661430769603,0.06659822559656975,-0.44754035738346976,-0.11648584272398099,0.2014750961161925,-0.16657979483408653,0.0,0.0,0.0,0.0,0.0,2.36
STU-14193,-0.8194991855553975,1.0644307177887669,-0.08347992456217099,0.03868744985787907,1.0544635222301855,0.2834299552756527,1.2033744915410027,0.0,0.0,0.0,0.0,1.0,4.76
STU-14111,-1.2519032549470397,-1.2250446054230524,-0.544047624721453,-0.07245033465442915,0.18217444901172272,0.4063622440148436,1.690145482657258,0.0,0.0,1.0,0.0,0.0,3.16
STU-12952,0.9101170920111715,-0.24239369236311217,-0.22519306307272027,-0.0029892193342368227,-0.0870505735865681,0.3899712721829519,-0.8894492906234953,0.0,0.0,0.0,1.0,0.0,4.06
STU-10805,-0.17089308146793408,0.8314310167539359,1.500951693507151,0.6638374877396126,1.0544635222301855,0.02117440596537969,-0.32397879794952233,0.0,0.0,0.0,0.0,1.0,4.28
STU-14797,1.7749252307944559,-0.10563299827745033,0.903591449924494,-0.7392770417282786,1.0544635222301855,0.24245252569592257,1.2383520477888772,0.0,0.0,0.0,0.0,1.0,4.39
STU-12979,0.04530895322788702,-1.1828345146558727,-1.5458807844696327,0.5249152570992267,-2.0965461422602103,-0.5197276644870594,-0.023754773488598422,1.0,0.0,0.0,1.0,0.0,4.12
STU-10927,-0.3870951161637552,0.9361120418565408,0.6811805519843278,0.08036411904999374,1.0544635222301855,0.012978920049433091,0.15404780410476432,0.0,0.0,0.0,0.0,1.0,5.17
STU-10700,-0.8194991855553975,-0.9633420426665391,-0.20944715879376943,0.26096301888249557,-2.1568525473222273,0.7013997369889016,2.080728194091858,1.0,0.0,0.0,0.0,0.0,4.03
STU-12345,-0.6032971508595764,0.2489317641668579,1.019717493981748,0.5110230340351885,-0.7956508330652688,-1.5441634039803152,2.1856608628354817,0.0,0.0,1.0,0.0,0.0,4.9
STU-14708,-0.8194991855553975,-0.25927772866998394,-0.12186056624211115,1.400125310133653,-0.9701086477089618,-0.29025405884057,1.87086285660461,0.0,1.0,0.0,0.0,0.0,4.12
STU-11160,-0.17089308146793408,0.5680400503667354,0.9124485210814023,0.23317857275441786,0.5684226147660713,0.5702719623337646,2.858978820607068,0.0,0.0,0.0,1.0,0.0,4.2
STU-14704,-1.2519032549470397,-1.2672546961902318,-1.326422243581771,-0.8781992723686632,-1.2292826027969164,-0.48694572082327525,1.3840918654883547,0.0,0.0,0.0,0.0,1.0,1.98
STU-14960,0.04530895322788702,0.665967460946592,1.500951693507151,0.1081485651780714,0.6811381575605553,-0.790178699713279,1.6551679264093835,0.0,0.0,0.0,1.0,0.0,5.01
STU-12403,0.47771302261952925,1.094821983141136,1.500951693507151,0.5804841493553808,0.7916999001742537,0.7013997369889016,-0.7116467130301326,0.0,0.0,0.0,0.0,1.0,4.99
STU-10092,-0.17089308146793408,-0.3116182412212867,0.11235975990726652,-0.6976003725361627,0.28555685768946726,0.9882417440470136,1.0284867103016297,0.0,0.0,0.0,0.0,0.0,4.79
STU-11866,-0.6032971508595764,0.76896008241851,1.500951693507151,0.6777297108036509,1.0544635222301855,0.045760863713217304,1.2179484733109507,0.0,0.0,1.0,0.0,0.0,6.14
STU-10232,0.26151098792370814,-0.3656471574032765,-0.38068386782734925,0.16371745743422553,0.5310900782991076,-1.208148481426527,0.7515810566726221,1.0,0.0,0.0,1.0,0.0,4.38
STU-14750,-0.8194991855553975,0.17126519715524735,0.12613742615134763,1.789107555926732,0.45355327179079996,-0.4213818334957068,-0.04415834796652537,0.0,0.0,1.0,0.0,0.0,4.77
STU-13944,-0.17089308146793408,-0.7151467089555233,-0.2212565870029822,-0.767061487856355,0.22884011959542686,0.5047080750061963,1.0109979321776923,0.0,0.0,0.0,0.0,0.0,3.42
STU-12980,-0.17089308146793408,-0.006017184066906597,-0.30392258446746895,0.1498252343701873,1.0544635222301855,0.6768132792410632,0.5504601082473431,1.0,0.0,1.0,0.0,0.0,3.76
STU-13218,-0.6032971508595764,-0.5817628221312358,0.9331150204475246,-0.461432580447508,-1.0943111248009736,0.2998209271075451,-1.1342921843586176,0.0,1.0,0.0,0.0,0.0,4.22
STU-14965,0.04530895322788702,-1.073088278661206,0.06659822559656975,0.05257967292191729,-1.3549209466761187,-0.011607537698404523,0.6874555368848523,1.0,1.0,0.0,0.0,0.0,3.94
STU-14317,-1.2519032549470397,0.0817798047288268,1.500951693507151,0.9000052798282673,-0.5745273478378727,-0.5443141222348977,-0.787431418233861,1.0,0.0,1.0,0.0,0.0,4.25
STU-14420,0.9101170920111715,0.2388013423827347,0.493213819654365,0.17760968049826376,0.28053132393429864,0.3899712721829519,-0.5571625062686864,0.0,0.0,0.0,0.0,0.0,5.2
STU-10478,0.26151098792370814,2.190595939457117,1.500951693507151,1.789107555926732,1.0544635222301855,-0.8065696715451715,-1.4141126343416146,0.0,1.0,0.0,0.0,0.0,6.24
STU-14177,-1.0357012202512186,-0.048227274834086155,-0.7713791177487909,0.17760968049826376,-0.7224216269185341,-1.298298826501934,-1.2858615947660743,0.0,1.0,0.0,0.0,0.0,3.24
STU-14523,-0.3870951161637552,-0.09550257649332745,-2.6913953207632306,0.06647189598595551,-0.10140924145847613,1.7504219342299956,0.21817332389253438,1.0,0.0,0.0,0.0,0.0,4.08
STU-13870,-0.6032971508595764,-1.8430003342545611,-3.177550115375805,-1.4477804179942426,-3.143293030122365,-0.4131863475797609,0.941042819681943,0.0,0.0,1.0,0.0,0.0,1.0
STU-11036,-0.8194991855553975,-1.233486623576488,-1.3087081012679518,-2.7953260552059787,-2.3607456311033332,-1.9457422138616716,-0.9011084760394535,0.0,0.0,0.0,0.0,0.0,2.03
STU-11619,0.47771302261952925,-0.08030694381714283,-0.1956694925496883,0.16371745743422553,0.7199065608147096,0.43914418767862784,0.5475453118933536,0.0,0.0,0.0,1.0,0.0,5.06
STU-14968,-0.3870951161637552,8.417698258875498,-1.0922019174323918,-2.267421578772515,-3.2394961048641546,-0.8557425870408474,-0.16657979483408653,0.0,0.0,1.0,0.0,0.0,1.4
STU-11255,1.991127265490277,-1.452979095565822,-0.583412385418828,-1.5589182025065509,-1.4906103580656573,-1.5851408335600452,0.7136887040707582,0.0,0.0,1.0,0.0,0.0,2.24
STU-12388,-1.2519032549470397,0.42790254901969926,-0.017543950394069977,-0.2252647883588533,1.0544635222301855,0.12771572287267818,0.15113300775077457,0.0,0.0,0.0,0.0,1.0,4.41
STU-10751,1.3425211614028136,-0.048227274834086155,-0.47319105546617907,0.26096301888249557,0.1735592482885781,0.22606155386403082,0.8011325946904445,0.0,0.0,0.0,0.0,1.0,3.83
STU-13368,-1.2519032549470397,1.028974241544336,0.06659822559656975,0.8027597183799973,1.0544635222301855,0.32440738485538345,-0.48137780106495814,0.0,1.0,0.0,0.0,0.0,5.61
STU-11924,-1.2519032549470397,0.4768662543096274,-0.1759871122010022,0.7749752722519196,0.5483204797453989,-1.9457422138616716,-0.9360860322873281,0.0,0.0,0.0,1.0,0.0,3.97
STU-13429,0.47771302261952925,0.1290551063880678,0.5296262232994354,0.23317857275441786,-1.2723586064126424,-0.42957731941165267,0.7457514639646431,0.0,0.0,0.0,1.0,0.0,3.51
STU-12831,-1.2519032549470397,-0.9836028862347851,-0.41315979540268305,-1.0865826183292415,-1.2479488710303972,-0.7164193264697647,1.7309526316131119,0.0,1.0,0.0,0.0,0.0,2.91
STU-13401,-1.0357012202512186,-1.62181945863454,-1.2240738657685968,-1.6839482100828973,-2.634996187456792,0.816136539812146,0.1482182113967851,1.0,0.0,0.0,0.0,0.0,2.48
STU-11299,0.04530895322788702,-0.4872122188127535,-0.5283017204425036,0.2470707958184561,-2.011830001815948,0.6768132792410632,-0.4580594302330417,0.0,1.0,0.0,0.0,0.0,2.45
STU-11983,0.9101170920111715,-0.17316914350493767,-0.484016364657957,-0.1280192269105833,0.9776446491154736,1.3242566666008,1.1596525462311595,1.0,1.0,0.0,0.0,0.0,4.89
STU-11097,-1.2519032549470397,-1.159196863826252,-0.3482079402520155,-0.461432580447508,0.31355626003968956,-0.9868703616959843,-0.023754773488598422,0.0,0.0,1.0,0.0,0.0,4.22
STU-10692,-0.3870951161637552,-0.6054004729608564,-1.4632147870051473,-0.5725703649598162,-1.3513312797081418,-0.22469017151300152,1.54732046131177,0.0,0.0,1.0,0.0,0.0,3.21
STU-13408,0.47771302261952925,-0.4585093570910714,-0.3226208457987216,0.49713081097115025,-0.13515211095746182,-0.241081143344894,-1.4665789687134265,0.0,0.0,0.0,0.0,1.0,3.99
STU-10212,1.3425211614028136,-0.00432878043621945,-0.25766899064805404,-0.6281392572159703,1.0544635222301855,0.36538481443511356,0.9118948561420477,0.0,1.0,0.0,0.0,0.0,4.36
STU-11853,1.3425211614028136,0.01762046676271375,1.2864137477064594,1.0111430643405754,1.0544635222301855,-0.4623592630754369,1.2762444003907416,0.0,0.0,0.0,0.0,0.0,4.77
STU-13837,-0.17089308146793408,0.8280542094925617,0.18912104326714685,1.789107555926732,1.0544635222301855,-0.38040440391597674,0.8798320962481627,0.0,0.0,0.0,0.0,0.0,5.44
STU-14100,0.04530895322788702,0.3958228800366426,0.0060749060243556014,-0.6837081494721244,0.7543673637072901,0.09493377920889398,-0.38518952138330287,0.0,0.0,0.0,0.0,1.0,3.84
STU-10341,0.26151098792370814,-0.4230528808466407,-0.6208089080813334,-1.3922115257380885,-1.1567713300437763,-1.1917575095946353,-0.8369829562516834,1.0,0.0,0.0,0.0,1.0,3.19
STU-12805,0.47771302261952925,-0.7303423416317077,0.2658823266270272,-0.5725703649598162,-1.1783093318516393,-1.0196523053597686,1.2062892878949922,0.0,0.0,0.0,0.0,1.0,4.16
STU-13071,0.47771302261952925,-0.09212576923195286,-2.104860386372351,-1.1838281797775103,-0.16530531348847052,1.1767379201137715,-0.624202822410446,0.0,0.0,0.0,1.0,0.0,4.48
STU-13448,1.5587231960986347,0.17801881167799624,0.5611180318573358,0.9000052798282673,0.3997082672711418,0.12771572287267818,-0.618373229702467,0.0,0.0,1.0,0.0,0.0,5.01
STU-14931,2.2073293001860983,-0.23901688510173788,-1.3874376226627005,-1.1977204028415498,0.20945591796835022,-1.7572460377949122,-0.9156824578094013,0.0,1.0,0.0,0.0,0.0,2.72
STU-10832,-0.17089308146793408,-0.8519074030411851,-1.2811527687797895,-0.2808336806150074,0.31571006022047493,-0.9295019602843617,-1.1488661661285653,0.0,0.0,0.0,1.0,0.0,3.45
STU-12545,-1.0357012202512186,0.05476534663783187,-0.16220944595692105,-1.517241533314435,-0.8107274343307737,0.13591120878862406,-0.761198251047955,0.0,0.0,1.0,0.0,0.0,2.78
STU-13957,-0.6032971508595764,-0.1529082999366916,0.008043144059223933,-0.9198759415607791,-0.023872434950168497,0.7341816806526857,0.798217798336455,0.0,0.0,0.0,0.0,0.0,4.36
STU-11338,-1.2519032549470397,0.6153153520259764,0.45384905895698996,-0.558678141895778,0.5669867479788797,1.0128282017948511,1.1334193790452536,1.0,0.0,1.0,0.0,0.0,5.34
STU-12990,1.1263191267069925,-0.323437066636097,-0.9947741347063905,0.9000052798282673,-1.3262036109323008,1.8405722793054016,-0.11702825681626415,1.0,0.0,0.0,0.0,1.0,3.94
STU-14458,0.6939150573153504,0.7048007444523973,1.0649869687837281,0.08036411904999374,0.6337545535832563,-0.6098780095624662,3.3894717570331667,0.0,0.0,0.0,1.0,0.0,4.31
STU-10180,1.1263191267069925,-1.566102138821863,-2.0743526968318853,-1.1282592875213562,-2.612022318861738,1.447188955339991,-0.3939339104452716,1.0,0.0,1.0,0.0,0.0,2.58
STU-11309,-0.6032971508595764,0.3823156509911451,0.7540053592744701,-0.07245033465442915,-0.00807790029106885,0.5866629341656564,-1.2975207801820325,1.0,0.0,0.0,0.0,1.0,4.57
STU-11318,0.26151098792370814,-1.8919640395444892,-1.6580703524571498,-1.961792671363668,-1.9852664662529171,0.9062868848875519,-1.0963998317567536,1.0,0.0,0.0,0.0,1.0,1.96
STU-11047,-0.3870951161637552,0.48530827246306346,-0.034273973690452895,-0.016881442398275045,0.42052833568541004,0.8571139693918767,-0.23944970368382532,0.0,0.0,1.0,0.0,0.0,4.4
STU-11471,0.26151098792370814,-0.6965742690179642,-0.9170287323290753,0.21928634969037966,0.33437632845395676,-1.4458175729889624,2.78027931904935,0.0,0.0,0.0,0.0,1.0,3.91
STU-10473,0.9101170920111715,1.2805463825167265,1.500951693507151,1.789107555926732,1.0544635222301855,-0.0607804531940812,0.005393190051296993,0.0,0.0,0.0,0.0,1.0,5.72
STU-14127,-0.8194991855553975,-0.5716324003471126,-0.5450317437388879,-0.6837081494721244,-0.8243681688090869,-1.831005411038427,-0.7845166218798714,1.0,0.0,0.0,0.0,0.0,2.41
STU-10215,0.04530895322788702,0.795974540509505,0.45384905895698996,0.7055141569317273,0.34801706293227,-0.9704793898640918,-0.7786870291718923,0.0,1.0,0.0,0.0,0.0,5.62
STU-10745,-1.0357012202512186,0.22529411333723723,-1.1965185332804344,-0.05855811159039094,0.06084370549409315,-2.1588248476762684,-0.7903462145878505,0.0,0.0,0.0,0.0,1.0,3.73
STU-12860,0.04530895322788702,1.9542194311609118,1.500951693507151,1.789107555926732,0.5030906759488853,1.5373393004153986,0.9701907832218385,0.0,0.0,0.0,0.0,0.0,5.84
STU-14453,-0.17089308146793408,-0.0026403768055323043,0.6634664096705086,-0.558678141895778,0.28340305750868083,0.42275321584673536,-0.0995394786923267,1.0,0.0,0.0,0.0,1.0,4.05
STU-13965,0.6939150573153504,0.3367287529625913,0.008043144059223933,-0.6142470341519322,-1.0598503219083921,-0.23288565742894812,0.43678305044175075,1.0,1.0,0.0,0.0,0.0,3.3
STU-12158,0.04530895322788702,-0.27447336134616857,-0.14154294659079866,1.2195264103011525,0.9044154429687378,-0.7328102983016564,-1.4111978379876249,1.0,1.0,0.0,0.0,0.0,4.56
STU-13138,0.26151098792370814,0.04970013574577043,0.06659822559656975,-0.4197559112553921,0.10320177571622448,0.02117440596537969,-0.8311533635437043,0.0,0.0,0.0,0.0,0.0,4.21
STU-13065,0.26151098792370814,-0.17316914350493767,0.5355309374040418,-0.25304923448692973,-0.1215113764791486,1.6520761032386422,2.7657053372794023,0.0,0.0,0.0,1.0,0.0,4.95
STU-10732,0.26151098792370814,0.1695767935245602,1.2135889404163172,-0.669815926408085,1.0544635222301855,1.873354222969185,1.2033744915410027,1.0,0.0,0.0,0.0,1.0,4.89
STU-12426,1.1263191267069925,-0.1444662817832556,0.8287984045994821,1.6779697714144237,0.35806813044260627,-1.5195769462324769,-0.9098528651014222,0.0,0.0,0.0,0.0,1.0,4.74
STU-14878,0.26151098792370814,-0.034720045788588685,0.4518808209221216,0.024795226793840854,0.3078127928909251,0.8980913989716061,-1.2537988348721891,0.0,0.0,0.0,0.0,0.0,4.1
STU-12721,0.9101170920111715,0.8077933659243153,-0.03328985467301943,1.789107555926732,0.8132379019821169,1.7995948497256709,0.2414916947244508,0.0,0.0,0.0,1.0,0.0,5.03
STU-13023,0.26151098792370814,-1.3027111724346627,-1.5291507611732498,0.09425634211403319,-1.1460023291398453,-0.9704793898640918,-0.24819409274579404,0.0,1.0,0.0,0.0,0.0,1.94
STU-10905,-0.17089308146793408,-0.473704989767256,-1.3903899797150037,0.4415619187149961,0.1735592482885781,-0.3476224602521925,-0.7203911020921013,1.0,0.0,0.0,1.0,0.0,4.63
STU-14157,0.04530895322788702,0.8584454748449308,0.25308877940037955,0.010903003729801398,-0.29309745754845934,0.8489184834759294,-0.8282385671897148,0.0,0.0,0.0,1.0,0.0,3.11
STU-11098,-0.17089308146793408,0.010866852239965166,0.9370514965172613,0.5665919262913426,0.8871850415224475,-1.3146897983338257,1.4074102363202712,0.0,1.0,0.0,0.0,0.0,3.93
STU-14996,-1.2519032549470397,1.726284941018142,1.500951693507151,0.8583286106361514,1.0544635222301855,0.33260287077132933,-0.4842925974189476,0.0,0.0,0.0,1.0,0.0,5.76
STU-12935,0.26151098792370814,0.2675042041044168,0.4912455816194953,-1.419995971866165,0.31283832664609373,-0.8639380729567933,-0.07622110786041027,0.0,0.0,0.0,0.0,1.0,4.38
STU-14444,0.9101170920111715,0.22360570970655008,-0.7684267606964876,-1.1282592875213562,0.5088341430976497,1.4062115257602616,0.8740025035401833,1.0,0.0,0.0,0.0,1.0,4.67
STU-14846,0.47771302261952925,-0.0718649256637068,-0.3363985120428027,-0.2669414575509692,-0.7195498933441518,-2.2161932490878913,-0.16657979483408653,0.0,0.0,0.0,1.0,0.0,4.28
STU-14265,-1.2519032549470397,0.5359603813836787,-0.43677865182110726,0.024795226793840854,-0.519246476531024,0.004783434133487219,-0.9506600140572758,1.0,0.0,0.0,0.0,1.0,4.37
STU-14646,-1.0357012202512186,0.2793230295192271,0.06659822559656975,0.7749752722519196,-2.1769546823429,0.09493377920889398,-0.8165793817737566,1.0,0.0,1.0,0.0,0.0,4.53
STU-14147,1.3425211614028136,-0.44331372441488676,-1.4228659072903374,0.3582085803307643,-0.27873878967655025,0.9554598003832286,0.32310599263615836,0.0,0.0,0.0,0.0,1.0,3.41
STU-10082,-0.3870951161637552,0.12398989549600636,1.2834613906541577,-0.4892170265755844,1.0544635222301855,-0.29025405884057,0.09283708067098376,0.0,0.0,0.0,1.0,0.0,4.6
STU-14103,-0.17089308146793408,1.5810822287790445,1.2126048213988823,1.441801979325769,1.0544635222301855,0.045760863713217304,-1.041018701030952,0.0,0.0,1.0,0.0,0.0,5.62
STU-10189,-1.2519032549470397,-0.029654834896527243,-0.24093896735166973,1.789107555926732,-0.5493996790620327,1.6766625609864814,1.0984418227973791,1.0,0.0,0.0,1.0,0.0,5.01
STU-12463,1.1263191267069925,0.3198447166557195,0.8868614266281097,0.1081485651780714,0.06227957228128477,-0.839351615208955,-0.1520058130641388,0.0,0.0,0.0,1.0,0.0,4.51
STU-13617,0.6939150573153504,-0.24577049962448647,0.6211492919208318,0.9138975028923055,0.31571006022047493,0.5047080750061963,1.6405939446394355,0.0,0.0,0.0,0.0,0.0,3.58
STU-12847,0.9101170920111715,0.30802589124090923,0.08874090348884234,0.21928634969037966,-0.19402264923228862,-0.6918328687219264,-0.7203911020921013,1.0,0.0,1.0,0.0,0.0,4.08
STU-10164,0.04530895322788702,-0.35045152472709196,-0.6680466209181831,-0.08634255771846738,-0.9521603128690758,0.5047080750061963,0.6612223696989464,1.0,0.0,0.0,0.0,1.0,4.13
STU-14112,-1.0357012202512186,1.2906768043008494,1.455682218705171,0.024795226793840854,1.0544635222301855,-0.019803023614350393,0.8011325946904445,1.0,0.0,0.0,0.0,1.0,5.6
